Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Wang D., Yu H., Shao X., Yu H., Nie L.","Direct and potential risk assessment of exposure to volatile organic compounds for primary receptor associated with solvent consumption",2018,"Environmental Pollution",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032655083&doi=10.1016%2fj.envpol.2017.10.009&partnerID=40&md5=8834165cfeeba5afaa725c21b7cf5686","Rapid development of industrial production has stimulated the growth of consumption of raw and auxiliary materials including organic paints, among which volatile organic compounds (VOCs) are proved harmful to the population who inhale the polluted air based on epidemiologic studies. Therefore, new types of environment-friendly paints were developed to replace solvent-based paints (SBPs). Nevertheless, new types of paints containing VOCs failed to replace SBPs entirely due to certain disadvantages. Hence, five kinds of paints were employed in simulation experiments to assess the health risk of primary receptor including three kinds of water-based paints (WBPs) and two kinds of SBPs. Conclusions showed that mean TVOC concentration in breathing zone of primary receptor ranged from 9.5 to 13.6 mg/m3 and 3.4 × 103 to 1.4 × 104 mg/m3 for WBPs and SBPs, respectively. Assessments of non-cancer risk concluded that nearly one third quantified compounds exceeded corresponding thresholds for WBPs, and the maximum risk value was 101.33; for SBPs, the maximum risk value reached 50760.20, and twenty-two compounds exceeded the reference limits. The calculation of cancer risk values showed that seventeen compounds were higher than acceptable limit amongst which 1,2-dibromoethane had maximum values of 1.27 × 10−2 to 3.24 × 10−2 for WBPs; for SBPs, all quantified compounds exceeded the acceptable limit, and 82.61% VOCs were distributed in a scope larger than 1 × 10−3. Additionally, a removal efficiency of 60% was considered for primary receptor with personal protective equipment, and subsequent results confirmed its inability of lowering the risk resulted from hazardous VOCs. The calculated potential health risk could be applied to estimate the total health risk for both primary and secondary receptor based on consumed materials. The finding suggested that WBPs could improve VOCs exposure condition and reduce the direct and potential health risk significantly for primary receptor, although they might dissatisfy acceptable limit. Main finding: The new type industrial materials pose less relevant health risk to primary receptor, and high potential risk level means incremental risk for primary and secondary receptor. © 2017 Elsevier Ltd","Personal protective equipment; Potential health risk; Primary receptor; Risk assessment; Solvent-based paints; Water-based paints","Diseases; Health; Organic compounds; Population statistics; Protective clothing; Risk assessment; Risk perception; Solvents; Volatile organic compounds; Personal protective equipment; Potential health risks; Primary receptor; Solvent based; Water-based paints; Health risks",2-s2.0-85032655083
"Barrow D., Kourentzes N.","The impact of special days in call arrivals forecasting: A neural network approach to modelling special days",2018,"European Journal of Operational Research",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994274873&doi=10.1016%2fj.ejor.2016.07.015&partnerID=40&md5=3e2ce118106aae7c2d4924f8d90a0e59","A key challenge for call centres remains the forecasting of high frequency call arrivals collected in hourly or shorter time buckets. In addition to the complex intraday, intraweek and intrayear seasonal cycles, call arrival data typically contain a large number of anomalous days, driven by the occurrence of holidays, special events, promotional activities and system failures. This study evaluates the use of a variety of univariate time series forecasting methods for forecasting intraday call arrivals in the presence of such outliers. Apart from established, statistical methods, we consider artificial neural networks (ANNs). Based on the modelling flexibility of the latter, we introduce and evaluate different methods to encode the outlying periods. Using intraday arrival series from a call centre operated by one of Europe's leading entertainment companies, we provide new insights on the impact of outliers on the performance of established forecasting methods. Results show that ANNs forecast call centre data accurately, and are capable of modelling complex outliers using relatively simple outlier modelling approaches. We argue that the relative complexity of ANNs over standard statistical models is offset by the simplicity of coding multiple and unknown effects during outlying periods. © 2016 Elsevier B.V.","Call centre arrivals; Functional data; Neural networks; Outliers; Time series forecasting","Complex networks; Neural networks; Statistics; Systems engineering; Time series; Call centres; Forecasting methods; Functional datas; Outliers; Promotional activities; Relative complexity; Time series forecasting; Univariate time series; Forecasting",2-s2.0-84994274873
"Yongzhen P., Xuehui J., Changguo L., Shujing G.","Dynamics of a model of Toxoplasmosis disease in cat and human with varying size populations",2018,"Mathematics and Computers in Simulation",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026518049&doi=10.1016%2fj.matcom.2017.06.007&partnerID=40&md5=e6a1066670e5714352c9227f2fa14add","A mathematical model with varying human population size and vertical transmission for the transmission of Toxoplasmosis disease in human and cat populations is proposed. By the basic reproductive number, the stabilities of equilibria are analyzed. If the basic reproduction number is less than one, then the disease-free equilibrium is globally asymptotically stable. If the basic reproduction number is larger than one, then the endemic equilibrium point is globally asymptotically stable. Our results indicate that the introduction of varying human population size does not modify the conclusions from a model with human constant population size. Additionally, the introduction of the vertical transmission in human lowers the level of infected individuals, but does not affect the extinction of the disease. © 2017","Global stability; Horizontal transmission rate; Toxoplasmosis disease; Varying human population size; Vertical transmission","Epidemiology; Basic reproduction number; Basic reproductive number; Disease-free equilibrium; Global stability; Globally asymptotically stable; Horizontal transmissions; Human population; Vertical transmission; Population statistics",2-s2.0-85026518049
"Zarezadeh S., Mohammadi L., Balakrishnan N.","On the joint signature of several coherent systems with some shared components",2018,"European Journal of Operational Research",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024127983&doi=10.1016%2fj.ejor.2017.06.066&partnerID=40&md5=ce146c8a7696bb23d8b772b3b13a4cec","The concept of joint signature (JS), introduced by Navarro, Samaniego, and Balakrishnan (2010), is a useful tool for investigating the joint reliability of two coherent systems with shared components. In this article, by considering several coherent systems which share some components, with independent and identically distributed lifetimes, we obtain a pseudo-mixture representation for the joint distribution of the systems lifetimes based on a general notion of joint signature which is referred to as generalized joint signature (GJS). It is shown how the GJS is separated from the effect of the components’ lifetime distribution and this relationship helps us to represent the GJS as a two-dimensional matrix instead of a high-dimensional one. Based on the GJS, some ordering results are obtained for comparing two clusters of coherent systems with some shared components. Several examples are provided to illustrate the results established here. © 2017 Elsevier B.V.","Joint signature; Order statistics; Reliability; Stochastic ordering; System signature","Mathematical models; Operations research; Reliability; Joint distributions; Joint reliability; Joint signatures; Life-time distribution; Order statistics; Shared components; Stochastic order; System signature; Stochastic systems",2-s2.0-85024127983
"Correia R.A., Jepson P., Malhado A.C.M., Ladle R.J.","Culturomic assessment of Brazilian protected areas: Exploring a novel index of protected area visibility",2018,"Ecological Indicators",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032015150&doi=10.1016%2fj.ecolind.2017.10.033&partnerID=40&md5=2a4f80a68e1af1fb468ea95deab43f77","In a time when protected areas are under increasing societal and political pressure, ensuring their public visibility and support will be essential to guarantee their long-term maintenance. The high levels of societal participation and global reach of emerging digital technologies provide exciting new opportunities to assess the public salience of environmental and conservation related subjects, including protected areas. Here, we test the relationship between measures of public interest and internet saliency of protected areas and evaluate how the characteristics of different protected areas relate to their cultural visibility. We show there is a strong relationship between public interest in protected areas (as measured by Google Trends) and their visibility on the internet. Our results also indicate that governance sphere and protected area category are the most important factors driving internet salience, with national parks being the most visible to the public. Other important factors include the age of a protected area, its geographical extent, human population density in surrounding areas and proximity to touristic centres. Finally, our results suggest that downgrading, downsizing and degazettement (PADDD) events have targeted protected areas independently of their public visibility but they were more likely to be enacted in those protected areas with lower levels of public interest. While further studies are needed to evaluate the relationship between internet content and public sentiment towards different protected areas, our results suggest that internet saliency can be considered as a broad proxy of public awareness and engagement with protected areas. © 2017 Elsevier Ltd","Governance; Internet salience; PADDD; Resilience; SNUC; Web-based indictors","Conservation; Environmental technology; Population statistics; Visibility; Governance; PADDD; Resilience; SNUC; Web based; Environmental protection; assessment method; conservation planning; cultural influence; ecosystem resilience; governance approach; Internet; long-term change; population density; protected area; public attitude; social participation; Brazil",2-s2.0-85032015150
"Datteo A., Busca G., Quattromani G., Cigada A.","On the use of AR models for SHM: A global sensitivity and uncertainty analysis framework",2018,"Reliability Engineering and System Safety",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032451519&doi=10.1016%2fj.ress.2017.10.017&partnerID=40&md5=8a6bd99f2defbb14da70ed24213e5e50","This paper proposes a complete sensitivity analysis of the use of Autoregressive models (AR) and Mahalanobis Squared Distance in the field of Structural Health Monitoring (SHM). Autoregressive models come from econometrics and their use for modelling the response of a physical system has been well established in the last twenty years. However, their aware application in engineering should be supported by knowledge about how they describe phenomena which are well defined by physics. Since autoregressive models are estimated by a least square minimization, statistical tools like Global Sensitivity Analysis and uncertainty propagation are powerful methods to investigate the performance of AR models applied to SHM. These methodologies allow one to understand the role of the uncertainty and uncorrelated noise by a rigorous approach based on statistical motivations. Moreover, it is possible to quantify the link between the mechanical properties of a system and the AR parameters, as well as the Mahalanobis Squared Distance. By fixing a factor prioritization among the variables of a AR model, it is possible to understand which are the parameters playing a main role in damage detection and which type of structural changes is possible to efficiently detect. © 2017 Elsevier Ltd","Autoregressive model; Global Sensitivity Analysis; Mahalanobis Squared Distance; Structural Health Monitoring; Uncertainty propagation","Damage detection; Economics; Least squares approximations; Sensitivity analysis; Statistical mechanics; Statistics; Structural analysis; Structural health monitoring; Auto regressive models; Factor prioritization; Global sensitivity; Global sensitivity analysis; Least square minimization; Squared distances; Structural health monitoring (SHM); Uncertainty propagation; Uncertainty analysis",2-s2.0-85032451519
"Lv J., Yu J.","Average combination difference morphological filters for fault feature extraction of bearing",2018,"Mechanical Systems and Signal Processing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028712634&doi=10.1016%2fj.ymssp.2017.08.020&partnerID=40&md5=e8b04d301677734ec07a4d0ea6400a0d","In order to extract impulse components from vibration signals with much noise and harmonics, a new morphological filter called average combination difference morphological filter (ACDIF) is proposed in this paper. ACDIF constructs firstly several new combination difference (CDIF) operators, and then integrates the best two CDIFs as the final morphological filter. This design scheme enables ACIDF to extract positive and negative impacts existing in vibration signals to enhance accuracy of bearing fault diagnosis. The length of structure element (SE) that affects the performance of ACDIF is determined adaptively by a new indicator called Teager energy kurtosis (TEK). TEK further improves the effectiveness of ACDIF for fault feature extraction. Experimental results on the simulation and bearing vibration signals demonstrate that ACDIF can effectively suppress noise and extract periodic impulses from bearing vibration signals. © 2017 Elsevier Ltd","Bearing; Fault feature extraction; Impulsive feature; Morphological filter; Teager energy kurtosis","Bandpass filters; Bearings (structural); Extraction; Fault detection; Higher order statistics; Bearing fault diagnosis; Bearing vibrations; Fault feature extractions; Impulsive feature; Morphological filters; Structure elements; Teager energy kurtosis; Vibration signal; Feature extraction",2-s2.0-85028712634
"Nepomuceno E.G., Takahashi R.H.C., Aguirre L.A.","Reducing vaccination level to eradicate a disease by means of a mixed control with isolation",2018,"Biomedical Signal Processing and Control",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029547144&doi=10.1016%2fj.bspc.2017.09.004&partnerID=40&md5=5db9b7e65a19cc40ffc4541e8a25bee7","The present study has investigated mixed control strategy to reduce the required level of vaccination to eradicate a disease. It is well known that despite the advances on the development of new vaccines and control strategies to eradicate diseases, many diseases such as measles, tuberculosis and flu are still persistent. Any effort made to bring some light in this issue should be considered and developed. Here, we present a dynamic analysis of the SIR model to develop a simple but efficient strategy of control based on the simultaneously application of vaccination and isolation. We show how to significantly decrease the required level of vaccination to eradicate a disease. We have also found that a growth in population decreases the effects of isolation in the required time to eradicate a disease. Finally, we noticed that the effect of isolation for both fixed size population or variable population is more significant for lower levels of vaccination, which is particularly interesting in real life situations, where the high levels of vaccination are not undertaken. Numerical simulations are provided to show the effectiveness of the proposed technique. © 2017 Elsevier Ltd","Biological systems; Disease dynamics; Epidemiology; Isolation; Mixed control; SIR Model; Vaccination","Biological systems; Disease control; Dynamic models; Epidemiology; Population statistics; Vaccines; Disease dynamics; Isolation; Mixed controls; SIR model; Vaccination; Diseases; Article; disease control; disease eradication; isolation procedure; mathematical model; population growth; priority journal; simulation; vaccination",2-s2.0-85029547144
"Heiba B., Chen S., Täuber U.C.","Boundary effects on population dynamics in stochastic lattice Lotka–Volterra models",2018,"Physica A: Statistical Mechanics and its Applications",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030849445&doi=10.1016%2fj.physa.2017.09.039&partnerID=40&md5=3d9960236ff38fc76ce7042e60a7e43a","We investigate spatially inhomogeneous versions of the stochastic Lotka–Volterra model for predator–prey competition and coexistence by means of Monte Carlo simulations on a two-dimensional lattice with periodic boundary conditions. To study boundary effects for this paradigmatic population dynamics system, we employ a simulation domain split into two patches: Upon setting the predation rates at two distinct values, one half of the system resides in an absorbing state where only the prey survives, while the other half attains a stable coexistence state wherein both species remain active. At the domain boundary, we observe a marked enhancement of the predator population density. The predator correlation length displays a minimum at the boundary, before reaching its asymptotic constant value deep in the active region. The frequency of the population oscillations appears only very weakly affected by the existence of two distinct domains, in contrast to their attenuation rate, which assumes its largest value there. We also observe that boundary effects become less prominent as the system is successively divided into subdomains in a checkerboard pattern, with two different reaction rates assigned to neighboring patches. When the domain size becomes reduced to the scale of the correlation length, the mean population densities attain values that are very similar to those in a disordered system with randomly assigned reaction rates drawn from a bimodal distribution. © 2017 Elsevier B.V.","Boundary effects; Lotka–Volterra predator–prey competition; Quenched disorder; Spatial inhomogeneities; Stochastic population dynamics","Dynamics; Intelligent systems; Monte Carlo methods; Population dynamics; Population statistics; Reaction rates; Stochastic models; Boundary effects; Prey-Competition; Quenched disorder; Spatial inhomogeneities; Stochastic population dynamics; Stochastic systems",2-s2.0-85030849445
"Wang G., Chen Y., Zheng X.","Gaussian field consensus: A robust nonparametric matching method for outlier rejection",2018,"Pattern Recognition",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032279384&doi=10.1016%2fj.patcog.2017.09.029&partnerID=40&md5=01b4ac93e866a280bc8c4c1eeede4587","In this paper, we propose a robust method, called Gaussian Field Consensus (GFC), for outlier rejection from given putative point set matching correspondences. Finding correct correspondences (inliers) is a key component in many computer vision and pattern recognition tasks, and the goal of outlier (mismatch) rejection is to fit the transformation function that maps one feature point set to another. Our GFC starts by inputting a putative correspondence set which is contaminated by many outliers, and the main task of our GFC is to identify the underlying true correspondences from outliers. Then we formulate this challenging problem by Gaussian Field nonparametric matching model which bases on the exponential distance loss and kernel method in a reproducing kernel Hilbert space. Next, We introduce a local linear constraint based on the regularization theory to preserve the topological structure of the feature points. Moreover, the sparse approximation is used to reduce the search space, in this way, we can handle a large number of points easily. Finally, we test the GFC method on several real image datasets in the presence of outliers, where the experimental results show that our proposed method outperforms current state-of-the-art methods in most test scenarios. © 2017 Elsevier Ltd","Gaussian field; Mismatch removal; Outlier rejection; Point matching; Sparse approximation","Gaussian distribution; Geometry; Pattern recognition; Gaussian field; Outlier rejection; Point-matching; Reproducing Kernel Hilbert spaces; Sparse approximations; State-of-the-art methods; Topological structure; Transformation functions; Statistics",2-s2.0-85032279384
"Kao C., Trapani L., Urga G.","Testing for instability in covariance structures",2018,"Bernoulli",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026308038&doi=10.3150%2f16-BEJ894&partnerID=40&md5=2076b4092000d01e328da81d84bec4bb","We propose a test for the stability over time of the covariance matrix of multivariate time series. The analysis is extended to the eigensystem to ascertain changes due to instability in the eigenvalues and/or eigenvectors. Using strong Invariance Principles and Law of Large Numbers, we normalise the CUSUMtype statistics to calculate their supremum over the whole sample. The power properties of the test versus alternative hypotheses, including also the case of breaks close to the beginning/end of sample are investigated theoretically and via simulation.We extend our theory to test for the stability of the covariance matrix of a multivariate regression model. The testing procedures are illustrated by studying the stability of the principal components of the term structure of 18 US interest rates. © 2018 ISI/BS.","Changepoint; Covariance matrix; CUSUM statistic; Eigensystem",,2-s2.0-85026308038
"Cheng X., Lu J., Feng J., Yuan B., Zhou J.","Scene recognition with objectness",2018,"Pattern Recognition",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032289282&doi=10.1016%2fj.patcog.2017.09.025&partnerID=40&md5=7d9d47f31149cb89d202f355bbd024af","In this paper, we present a feature description method called semantic descriptor with objectness (SDO) for scene recognition. Most existing scene representation methods exploit the characteristics of constituent objects in scenes with inter-class independence, which ignore the negative effects caused by the common objects among different scenes. The generic characteristics of the common objects cause some generality among different scenes, which weakens the discriminative characteristics among scenes. To address this problem, we exploit the correlations of object configurations among different scenes by the co-occurrence pattern of all objects across scenes to choose representative and discriminative objects which enhances the inter-class discriminability. Specifically, we capture the statistic information of objects appearing in each scene to compute the distribution of each object across scenes, which obtains the co-occurrence pattern of objects. Moreover, we represent the image descriptors with the occurrence probabilities of discriminative objects in image patches to eliminate the negative effects of common objects. To make image descriptors more discriminative, we discard the patches with non-discriminative objects to enhance the intra-class generalized characteristics. Experimental results on three widely used scene recognition datasets show that our method outperforms the state-of-the-art methods. © 2017 Elsevier Ltd","Co-occurrence pattern; Deep learning; Scene recognition","Deep learning; Semantics; Co-occurrence pattern; Feature description; Generic characteristics; Occurrence probability; Scene recognition; Scene representation; State-of-the-art methods; Statistic informations; Image enhancement",2-s2.0-85032289282
"Garner W., Politis D.N.","Local block bootstrap for inhomogeneous Poisson marked point processes",2018,"Bernoulli",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026321871&doi=10.3150%2f16-BEJ889&partnerID=40&md5=9cf42a92f38a65ac5bc95cb42bfd8872","The asymptotic theory for the sample mean of a marked point process in d dimensions is established, allowing for the possibility that the underlying Poisson point process is inhomogeneous. A novel local block bootstrap method for resampling inhomogeneous Poisson marked point processes is introduced, and its consistency is proven for the sample mean and related statistics. Finite-sample simulations are carried out to complement the asymptotic results, and demonstrate the feasibility of the proposed methodology. © 2018 ISI/BS.","Resampling; Sample mean; Stochastic processes",,2-s2.0-85026321871
"Gontscharuk V., Finner H.","On the asymptotics of a normal beta-transformed empirical process",2018,"Journal of Statistical Planning and Inference",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030659303&doi=10.1016%2fj.jspi.2017.08.006&partnerID=40&md5=54b2e297c36a58769ec6526277d5e6cb","For a set of iid U(0,1)-distributed random variables we introduce a normal beta-transformed uniform empirical process. The new process possesses the property that it is normally distributed in all order statistics. We show that this process converges to a standardized Brownian bridge in the central range and large parts of the intermediate range. Moreover, it coincides asymptotically on a suitable interval with the well-known normalized versions of the uniform empirical and uniform quantile process. It remains an open question whether the convergence of the new process to a standardized Brownian bridge may be even better than for empirical and quantile processes. The supremum of the normal beta-transformed process coincides with a special statistic of a goodness-of-fit (GOF) test with so-called equal local levels. Recent results show that such GOF tests have favorable properties compared to GOF tests based on empirical and quantile processes. © 2017 Elsevier B.V.","Empirical process; Goodness-of-fit; Hungarian construction; Standardized Brownian bridge; Supremum of stochastic process",,2-s2.0-85030659303
"Gómez-Déniz E.","Adding a parameter to the exponential and Weibull distributions with applications",2018,"Mathematics and Computers in Simulation",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026786277&doi=10.1016%2fj.matcom.2017.07.004&partnerID=40&md5=85199f8442624814cd1d1fb0edfc2313","A generalization of the exponential distribution is studied. This new distribution is the natural conjugate prior for the continuous Lindley distribution. Since this distribution belongs to the natural exponential family of distributions, it has sufficient fixed-dimension statistics for varying sample sizes, and a conjugate prior distribution exists. The result obtained is a generalization of the exponential distribution which is applied in credibility theory and in other settings. The properties of this distribution and a generalization of the two-parameter Weibull distribution obtained from it are also presented. © 2017 International Association for Mathematics and Computers in Simulation (IMACS)","Bayesian; Conjugate; Exponential and Weibull distributions; Natural exponential family","Computer simulation; Numerical analysis; Bayesian; Conjugate; Conjugate prior; Credibility theory; Exponential distributions; Natural conjugate priors; Natural exponential family; Two parameter; Weibull distribution",2-s2.0-85026786277
"Chai W., Naess A., Leira B.J.","Long-term extreme response and reliability of a vessel rolling in random beam seas",2018,"Journal of Offshore Mechanics and Arctic Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029640491&doi=10.1115%2f1.4037789&partnerID=40&md5=535e81b8b330ab7f5bdf433336407d16","In this paper, the long-term extreme response of a vessel rolling in random beam seas and the associated reliability evaluation are addressed. The long-term response analysis is based on the upcrossing rates of the roll motion under different sea states. Generally, for nonlinear roll motion in random seas, the high-level roll response is sensitive and closely related to the nonlinear effects associated with the restoring and damping terms. Therefore, assessing the corresponding statistics of the random roll motion with low probability levels is difficult and time-consuming. In this work, the Markov theory is introduced in order to tackle this problem. Specifically, for the dead ship condition, the random roll excitation moment is approximated as a filtered white noise process by applying a second-order linear filter and an efficient four-dimensional (4D) path integration (PI) technique is applied in order to calculate the response statistics. Furthermore, the reliability evaluation is based on the well-known Poisson estimate as well as on the upcrossing rate calculated by the 4D PI method. The long-term analysis and reliability evaluation of the nonlinear roll motion in random seas, which consider the variation of the sea states could be a valuable reference for ship stability research. © 2018 by ASME.","Extreme response; Long-term roll response; Path integration method; Reliability evaluation","Ocean currents; Passive filters; Reliability; Ships; White noise; Different sea state; Extreme response; Long-term extreme response; Long-term roll response; Non-linear roll motion; Path integration; Reliability Evaluation; White noise process; Reliability analysis; four-dimensional modeling; numerical method; sea state; ship design; vessel; white noise",2-s2.0-85029640491
"Azaïs J.-M., De Castro Y., Mourareau S.","Power of the spacing test for least-angle regression",2018,"Bernoulli",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026322761&doi=10.3150%2f16-BEJ885&partnerID=40&md5=002116408adf489bdca58935e1baa873","Recent advances in Post-Selection Inference have shown that conditional testing is relevant and tractable in high-dimensions. In the Gaussian linear model, further works have derived unconditional test statistics such as the Kac-Rice Pivot for general penalized problems. In order to test the global null, a prominent offspring of this breakthrough is the Spacing test that accounts the relative separation between the first two knots of the celebrated least-angle regression (LARS) algorithm. However, no results have been shown regarding the distribution of these test statistics under the alternative. For the first time, this paper addresses this important issue for the Spacing test and shows that it is unconditionally unbiased. Furthermore, we provide the first extension of the Spacing test to the frame of unknown noise variance. More precisely, we investigate the power of the Spacing test for LARS and prove that it is unbiased: its power is always greater or equal to the significance level α. In particular, we describe the power of this test under various scenarii: we prove that its rejection region is optimal when the predictors are orthogonal; as the level α goes to zero, we show that the probability of getting a true positive is much greater than α; and we give a detailed description of its power in the case of two predictors. Moreover, we numerically investigate a comparison between the Spacing test for LARS, the Pearson's chi-squared test (goodness of fit) and a numerical testing procedure based on the maximal correlation. When the noise variance is unknown, our analysis unleashes a new test statistic that can be computed in cubic time in the population size and which we refer to as the t-Spacing test for LARS. The t-Spacing test involves the first two knots of the LARS algorithm and we give its distribution under the null hypothesis. Interestingly, numerical experiments witness that the t-Spacing test for LARS enjoys the same aforementioned properties as the Spacing test. © 2018 ISI/BS.","1-minimization; Hypothesis testing; Power; Spacing test",,2-s2.0-85026322761
"Zou C., Xia Y.","Bayesian dictionary learning for hyperspectral image super resolution in mixed Poisson–Gaussian noise",2018,"Signal Processing: Image Communication",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029803188&doi=10.1016%2fj.image.2017.09.003&partnerID=40&md5=70b6c0bad1f0d1ad2565fb650ce99b3f","This paper develops a Bayesian dictionary learning method for hyperspectral image super resolution in the presence of mixed Poisson–Gaussian noise. A likelihood function is first designed to deal with the mixed Poisson–Gaussian noise. A fusion optimization model is then introduced, including the data-fidelity term capturing the statistics of mixed Poisson–Gaussian noise, and a beta process analysis-based sparse representation regularization term. In order to implement the proposed method, we use alternating direction method of multipliers (ADMM) for simultaneous Bayesian nonparametric dictionary learning and image estimation. Compared with conventional dictionary learning methods, the introduced dictionary learning method is based on a popular beta process factor analysis (BPFA) for an adaptive learning performance. Simulation results illustrate that the proposed method has a better performance than several well-known methods in terms of quality indices and reconstruction visual effects. © 2017 Elsevier B.V.","Alternating direction method of multipliers; Bayesian dictionary learning; Hyperspectral image; Mixed Poisson–Gaussian noise; Multispectral image","Gaussian distribution; Hyperspectral imaging; Learning systems; Optical resolving power; Optimization; Spectroscopy; Adaptive learning; Alternating direction method of multipliers; Dictionary learning; Fusion optimization; Likelihood functions; Multispectral images; Regularization terms; Sparse representation; Gaussian noise (electronic)",2-s2.0-85029803188
"Liu Y., Li Y., Parkpian P.","Inbound tourism in Thailand: Market form and scale differentiation in ASEAN source countries",2018,"Tourism Management",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026657983&doi=10.1016%2fj.tourman.2017.07.016&partnerID=40&md5=d8bc47596020480f6b3138427c4d3edf","Utilizing Thailand's inbound tourism statistics for the period 1996 to 2015, we focus on the change and differentiation of its inbound tourism sources from the ASEAN countries. The results are as follows: first, the number of tourists to Thailand from ASEAN countries and Thailand's foreign exchange earnings saw an average growth rate of more than 10%. Second, we find that only few ASEAN source countries are star markets, while most of them belong to the dog or child market categories. Third, by employing the distance decay pattern, we highlight a significant Boltzman curve between inbound tourists and travel distance; moreover, bilateral trade emerges as an important factor for Thailand's inbound tourist flows. Fourth, using five indicators, we investigate scale differentiation within these countries, and find a Primacy Index value greater than 2, suggesting that although the market seemed highly concentrated, a balanced development trend is apparent. © 2017","ASEAN source countries; Distance decay; Inbound tourism; Market form; Scale differentiation; Thailand","ASEAN; tourism development; tourism economics; tourism management; tourism market; tourist destination; Thailand; Canis familiaris",2-s2.0-85026657983
"Moon C., Lee Y., Jeong C.-H., Choi S.","Investigation of objective parameters for acceptance evaluation of automatic lane change system",2018,"International Journal of Automotive Technology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030315498&doi=10.1007%2fs12239-018-0017-0&partnerID=40&md5=a892cec4245f7ee05d60289c6e7bde1d","Recently, with increased interest in high levels of automated driving systems such as automatic lane change system, the need for reliable assessment methods of driver acceptance has arisen. Because the acceptance depends on the individual, the assessment of the acceptance can only be based on an individual’s personal attitude, expectations, and experiences. Accordingly, subjective evaluation methods have mostly been utilized to assess the acceptance of newly developed advanced driver assistance systems. In this study, an investigation of the effects of vehicle dynamic behavior and the traffic environment on driver acceptance is conducted to provide an objective evaluation method of driver acceptance for an automatic lane change system. In order to conduct the investigation, a specific experimental program is designed and a massive database, including information on interaction behaviors between drivers, a vehicle and the traffic environment is constructed with a selected group of 19 drivers. Then, 21 parameters and their descriptive statistics for an objective evaluation index are presented to illustrate the analysis results. The results of this research can be important not only for an objective evaluation of the acceptance, but can also be expanded to suggest design criteria for control of advanced and automated driving assistance systems. © 2018, The Korean Society of Automotive Engineers and Springer-Verlag GmbH Germany.","Acceptance evaluation; ADAS (Advanced Driver Assistant System); Automatic lane change system; Driver/Passenger acceptance; Objectification","Automobile drivers; Behavioral research; Parameter estimation; Acceptance evaluation; Advanced driver assistant systems; Driver/Passenger acceptance; Lane change; Objectification; Advanced driver assistance systems",2-s2.0-85030315498
"Prusty B.R., Jena D.","An over-limit risk assessment of PV integrated power system using probabilistic load flow based on multi-time instant uncertainty modeling",2018,"Renewable Energy",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030712144&doi=10.1016%2fj.renene.2017.09.077&partnerID=40&md5=582579c6cc5cb46fe896d5e6d54742f3","In this paper, the risk assessment of a PV integrated power system is accomplished by computing the over-limit probabilities and the severities of events such as under-voltage, over-voltage, over-load, and thermal over-load. These aspects are computed by performing temperature-augmented probabilistic load flow (TPLF) using Monte Carlo simulation. For TPLF, the historical data for PV generation, ambient temperature, and load power, each collected at twelve specific time instants of a day for the past five years are pre-processed by using three linear regression models for accurate uncertainty modeling. For PV generation data, the developed model is capable of filtering out the annual predictable periodic variation (owing to positioning of the Sun) and decreasing production trend due to ageing effect whereas, for ambient temperature and load power, the corresponding models accurately remove the annual cyclic variations in the data and their growth. The simulations pertaining to the aforesaid risk assessment are performed on a PV integrated New England 39-bus test system. The system over-limit risk indices are calculated for different PV penetrations and input correlations. In addition, the changes in the values of TPLF model parameters on the statistics of the result variables are analyzed. The risk indices so obtained help in executing necessary steps to reduce system risks for reliable operation. © 2017 Elsevier Ltd","Ambient temperature; PV generation; Risk assessment; Temperature-augmented probabilistic load flow (TPLF); Uncertainty modeling",,2-s2.0-85030712144
